time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1781598793.16517138,0.00416822,15718,0.00016903,0.00000000,0,0.00000000,10626,10647,52,0.00076976
1781598793.26534724,0.00338429,15440,0.00009013,0.00000000,0,0.00000000,10647,10638,36,0.00058770
1781598793.36528611,0.00540845,15594,0.00012560,0.00000000,0,0.00000000,10638,10644,51,0.00087809
1781598793.46578717,0.00393537,15696,0.00013296,0.00000000,0,0.00000000,10644,10666,61,0.00092206
1781598793.56561923,0.00432397,15569,0.00009305,0.00000000,0,0.00000000,10666,10693,47,0.00094233
1781598793.66529512,0.00555246,15437,0.00023879,0.00000000,0,0.00000000,10693,10691,57,0.00096770
1781598793.76518440,0.00344091,15786,0.00010374,0.00000000,0,0.00000000,10691,10720,50,0.00054325
1781598793.86574435,0.00359212,15606,0.00011484,0.00000000,0,0.00000000,10378,10403,51,0.00083225
1781598793.96564412,0.00447175,15435,0.00013002,0.00000000,0,0.00000000,10403,10429,41,0.00077146
1781598794.06524324,0.00360141,15555,0.00009597,0.00000000,0,0.00000000,10429,10431,30,0.00111772
1781598794.16526318,0.00394885,15504,0.00009267,0.00000000,0,0.00000000,10431,10456,41,0.00074095
1781598794.26523066,0.00324499,15563,0.00006662,0.00000000,0,0.00000000,10456,10471,31,0.00043442
1781598794.36564255,0.00376766,15402,0.00013207,0.00000000,0,0.00000000,10471,10490,46,0.00063580
1781598794.46521544,0.00318725,15610,0.00012299,0.00000000,0,0.00000000,10490,10493,41,0.00100985
1781598794.56564283,0.00328027,15431,0.00009753,0.00000000,0,0.00000000,10493,10519,49,0.00084992
1781598794.66569471,0.00388265,15475,0.00007835,0.00000000,0,0.00000000,10519,10535,30,0.00088591
1781598794.76587129,0.00428095,15436,0.00006517,0.00000000,0,0.00000000,10535,10552,28,0.00043997
1781598794.86570501,0.00361866,15626,0.00007586,0.00000000,0,0.00000000,10552,10553,27,0.00063780
1781598794.96558499,0.00458163,15581,0.00009973,0.00000000,0,0.00000000,10553,10561,26,0.00044549
1781598795.06570601,0.00339991,15373,0.00006338,0.00000000,0,0.00000000,10561,10563,20,0.00042198
1781598795.16531539,0.00371451,15603,0.00007963,0.00000000,0,0.00000000,10563,10584,39,0.00103680
1781598795.26519227,0.00355603,15678,0.00006756,0.00000000,0,0.00000000,10584,10597,33,0.00134520
1781598795.36584520,0.00352188,15659,0.00008878,0.00000000,0,0.00000000,10597,10615,33,0.00058030
1781598795.46580529,0.00356633,15522,0.00008535,0.00000000,0,0.00000000,10615,10621,27,0.00082461
1781598795.56515026,0.00455937,15662,0.00025152,0.00000000,0,0.00000000,10621,10535,26,0.00075110
1781598795.66516328,0.00336939,15711,0.00008564,0.00000000,0,0.00000000,10535,10559,38,0.00048909
1781598795.76527071,0.00385239,15367,0.00017121,0.00000000,0,0.00000000,10559,10585,66,0.00112412
1781598795.86514759,0.00443886,15276,0.00006613,0.00000000,0,0.00000000,10585,10615,37,0.00046362
1781598795.96512222,0.00398104,15518,0.00018843,0.00000000,0,0.00000000,10615,10605,59,0.00074331
1781598796.06562448,0.00328357,15368,0.00009544,0.00000000,0,0.00000000,10605,10628,49,0.00044496
1781598796.16514826,0.00796606,15341,0.00020366,0.00000000,0,0.00000000,10628,10654,68,0.00043865
1781598796.26573682,0.00411199,15390,0.00023573,0.00000000,0,0.00000000,10654,10676,72,0.00073897
1781598796.36557937,0.00404614,15492,0.00015533,0.00000000,0,0.00000000,10676,10689,61,0.00183945
1781598796.46534038,0.00352218,15443,0.00021158,0.00000000,0,0.00000000,10689,10737,90,0.00063730
1781598796.56531644,0.00466428,15469,0.00038011,0.00000000,0,0.00000000,10737,10736,72,0.00042155
1781598796.66575789,0.00472260,15557,0.00019134,0.00000000,0,0.00000000,10736,10788,79,0.00062550
1781598796.76517248,0.00420174,15784,0.00038403,0.00000000,0,0.00000000,10788,10823,103,0.00081702
1781598796.86558127,0.00532227,15681,0.00029323,0.00000000,0,0.00000000,10823,10870,91,0.00138878
1781598796.96584439,0.00495713,15635,0.00026659,0.00000000,0,0.00000000,10870,10920,133,0.00066854
1781598797.06562090,0.00732679,15952,0.00111511,0.00000000,0,0.00000000,10920,10869,106,0.00045951
1781598797.16551495,0.00543304,15779,0.00039959,0.00000000,0,0.00000000,10869,10951,142,0.00054289
1781598797.26511693,0.00412595,15700,0.00053419,0.00000000,0,0.00000000,10951,10990,97,0.00052920
1781598797.36513066,0.00664030,16081,0.00083754,0.00000000,0,0.00000000,10990,11037,100,0.00099184
1781598797.46587491,0.00555113,15911,0.00034814,0.00000000,0,0.00000000,11037,11070,75,0.00050333
1781598797.56554246,0.00471052,15783,0.00029030,0.00000000,0,0.00000000,11070,11098,59,0.00066572
1781598797.66517186,0.00373488,16108,0.00016350,0.00000000,0,0.00000000,10971,11032,78,0.00111717
1781598797.76655006,0.00559202,16016,0.00028821,0.00000000,0,0.00000000,11032,11084,72,0.00075971
1781598797.86524057,0.00402746,16055,0.00017705,0.00000000,0,0.00000000,11084,11136,92,0.00078136
1781598797.96570396,0.00486067,15898,0.00038837,0.00000000,0,0.00000000,11136,11148,85,0.00079459
1781598798.06511617,0.00652020,16158,0.00037125,0.00000000,0,0.00000000,11148,11177,128,0.00066560
1781598798.16514301,0.00617921,16177,0.00058876,0.00000000,0,0.00000000,11177,11231,150,0.00042946
1781598798.26583886,0.00561017,15913,0.00034747,0.00000000,0,0.00000000,11231,11355,191,0.00068725
1781598798.36529922,0.00476996,16014,0.00041871,0.00000000,0,0.00000000,11355,11388,160,0.00078094
1781598798.46517730,0.00522931,16061,0.00037439,0.00000000,0,0.00000000,11388,11464,159,0.00091674
1781598798.56573153,0.00684442,15919,0.00040020,0.00000000,0,0.00000000,11464,11589,167,0.00099453
1781598798.66518283,0.00909329,16282,0.00048257,0.00000000,0,0.00000000,11404,11482,136,0.00080087
1781598798.76553988,0.00527841,16038,0.00043174,0.00000000,0,0.00000000,11482,11516,114,0.00098657
1781598798.86523247,0.00499449,16007,0.00020504,0.00000000,0,0.00000000,11516,11573,83,0.00097612
1781598798.96565986,0.00466767,16007,0.00015029,0.00000000,0,0.00000000,10427,10504,97,0.00073350
1781598799.06524467,0.00492032,16109,0.00014282,0.00000000,0,0.00000000,10504,10560,77,0.00065685
1781598799.16557455,0.00388981,15961,0.00009378,0.00000000,0,0.00000000,10560,10593,45,0.00088210
1781598799.26569676,0.00601054,15952,0.00020433,0.00000000,0,0.00000000,10593,10616,57,0.00060550
1781598799.36566520,0.00391219,16144,0.00009411,0.00000000,0,0.00000000,10616,10638,44,0.00113328
1781598799.46559024,0.00416262,15965,0.00009595,0.00000000,0,0.00000000,10638,10652,40,0.00049586
1781598799.56552458,0.00454613,15693,0.00011583,0.00000000,0,0.00000000,10652,10655,37,0.00040930
1781598799.66546464,0.00413935,15940,0.00007375,0.00000000,0,0.00000000,10655,10683,42,0.00043619
1781598799.76557922,0.00521959,15935,0.00014165,0.00000000,0,0.00000000,10683,10706,59,0.00148140
1781598799.86557317,0.00606364,15710,0.00032718,0.00000000,0,0.00000000,10706,10688,55,0.00077074
1781598799.96549463,0.00482421,15762,0.00019251,0.00000000,0,0.00000000,10688,10731,63,0.00123102
1781598800.06548643,0.00370871,15851,0.00011114,0.00000000,0,0.00000000,10731,10734,44,0.00095553
1781598800.16552305,0.00543444,15888,0.00021502,0.00000000,0,0.00000000,10734,10749,39,0.00225177
1781598800.26519299,0.00503149,15750,0.00016643,0.00000000,0,0.00000000,10749,10772,44,0.00061255
1781598800.36513615,0.00381155,15962,0.00008439,0.00000000,0,0.00000000,10772,10784,32,0.00096289
1781598800.46546054,0.00515682,15995,0.00017215,0.00000000,0,0.00000000,10784,10803,37,0.00127910
1781598800.56519222,0.00505193,15889,0.00013439,0.00000000,0,0.00000000,10803,10814,22,0.00177358
1781598800.66515851,0.00397592,15777,0.00006408,0.00000000,0,0.00000000,10814,10831,24,0.00207108
1781598800.76557469,0.00390576,15834,0.00007613,0.00000000,0,0.00000000,10831,10835,30,0.00203682
1781598800.86544132,0.00544360,15995,0.00020251,0.00000000,0,0.00000000,10835,10809,31,0.00056985
1781598800.96564937,0.00513897,15735,0.00006826,0.00000000,0,0.00000000,10809,10824,21,0.00082137
1781598801.06553578,0.00438888,15838,0.00006992,0.00000000,0,0.00000000,10824,10823,24,0.00187708
1781598801.16516209,0.00501867,16049,0.00012615,0.00000000,0,0.00000000,10823,10850,39,0.00081459
1781598801.26555586,0.00489073,15905,0.00008892,0.00000000,0,0.00000000,10850,10864,29,0.00066130
1781598801.36549473,0.00354450,15812,0.00005833,0.00000000,0,0.00000000,10864,10867,27,0.00077089
1781598801.46540689,0.00372172,15978,0.00009674,0.00000000,0,0.00000000,10867,10885,42,0.00171256
1781598801.56552005,0.00433917,15921,0.00007076,0.00000000,0,0.00000000,10885,10893,31,0.00072833
1781598801.66568422,0.00382069,15749,0.00016493,0.00000000,0,0.00000000,10893,10885,34,0.00068420
1781598801.76551938,0.00455414,15827,0.00011769,0.00000000,0,0.00000000,10885,10919,47,0.00198438
1781598801.86565638,0.00485866,15837,0.00014766,0.00000000,0,0.00000000,10919,10922,34,0.00049593
1781598801.96556139,0.00357443,15733,0.00008592,0.00000000,0,0.00000000,10922,10915,31,0.00047375
1781598802.06540847,0.00426435,15777,0.00011647,0.00000000,0,0.00000000,10915,10885,32,0.00091254
1781598802.16558599,0.00336704,15825,0.00010676,0.00000000,0,0.00000000,10885,10908,49,0.00047884
1781598802.26647162,0.00386805,15764,0.00009794,0.00000000,0,0.00000000,10908,10902,37,0.00088362
1781598802.36556458,0.00333319,15699,0.00011891,0.00000000,0,0.00000000,10902,10915,47,0.00089296
1781598802.46542907,0.00514540,15783,0.00009900,0.00000000,0,0.00000000,10915,10936,32,0.00085863
1781598802.56546211,0.00398903,15942,0.00013849,0.00000000,0,0.00000000,10936,10952,44,0.00074502
1781598802.66647911,0.00426216,15721,0.00013654,0.00000000,0,0.00000000,10952,10976,52,0.00076665
1781598802.76562595,0.00361470,15776,0.00011328,0.00000000,0,0.00000000,10976,10996,61,0.00044155
1781598802.86545253,0.00346516,16029,0.00014899,0.00000000,0,0.00000000,10996,10996,43,0.00059279
1781598802.96640539,0.00493304,15803,0.00016412,0.00000000,0,0.00000000,10996,11002,46,0.00076957
1781598803.06553888,0.00484979,15938,0.00008155,0.00000000,0,0.00000000,11002,11029,37,0.00073101
1781598803.16648507,0.00428583,16035,0.00005938,0.00000000,0,0.00000000,11029,11046,34,0.00069284
1781598803.26550770,0.00534768,15866,0.00026076,0.00000000,0,0.00000000,11046,11038,43,0.00085620
1781598803.36575389,0.00539020,15816,0.00014201,0.00000000,0,0.00000000,11038,11042,29,0.00126866
1781598803.46639276,0.00382732,16044,0.00005478,0.00000000,0,0.00000000,11042,11062,25,0.00174807
1781598803.56646657,0.00511701,16017,0.00020006,0.00000000,0,0.00000000,11062,11065,42,0.00089347
1781598803.66569114,0.00638047,15878,0.00014978,0.00000000,0,0.00000000,11065,11077,33,0.00049307
1781598803.76637578,0.00489388,16009,0.00007344,0.00000000,0,0.00000000,11077,11109,39,0.00081018
1781598803.86539340,0.00501334,16235,0.00010062,0.00000000,0,0.00000000,11109,11117,26,0.00216738
1781598803.96562076,0.00516701,16028,0.00009025,0.00000000,0,0.00000000,11117,11122,35,0.00067272
1781598804.06547236,0.00358143,15916,0.00006261,0.00000000,0,0.00000000,11122,11138,29,0.00168775
1781598804.16538596,0.00343434,15980,0.00008640,0.00000000,0,0.00000000,11138,11136,36,0.00093743
1781598804.26554275,0.00889064,15955,0.00035112,0.00000000,0,0.00000000,11136,11139,35,0.00108298
1781598804.36537576,0.00370510,15808,0.00005330,0.00000000,0,0.00000000,11139,11150,23,0.00080303
1781598804.46516013,0.00608563,15966,0.00034639,0.00000000,0,0.00000000,11150,11130,28,0.00137736
1781598804.56549740,0.00403273,15977,0.00031091,0.00000000,0,0.00000000,11130,11152,34,0.00104755
1781598804.66648507,0.00486683,15744,0.00008434,0.00000000,0,0.00000000,11152,11166,28,0.00061853
1781598804.76636887,0.00484470,15853,0.00010655,0.00000000,0,0.00000000,11166,11172,29,0.00043541
1781598804.86558533,0.00490664,16116,0.00016580,0.00000000,0,0.00000000,11172,11166,28,0.00049601
1781598804.96636271,0.00373811,15846,0.00006836,0.00000000,0,0.00000000,11166,11181,34,0.00082975
1781598805.06539202,0.00412185,15778,0.00009117,0.00000000,0,0.00000000,11181,11185,39,0.00049788
1781598805.16639733,0.00330751,15993,0.00008042,0.00000000,0,0.00000000,11185,11199,36,0.00141178
1781598805.26644301,0.00382288,16007,0.00007032,0.00000000,0,0.00000000,11199,11212,30,0.00088505
1781598805.36541057,0.00381508,15985,0.00007873,0.00000000,0,0.00000000,11212,11213,30,0.00084924
1781598805.46533918,0.00374435,15977,0.00009777,0.00000000,0,0.00000000,11213,11218,35,0.00079101
1781598805.56643152,0.00524555,16191,0.00029372,0.00000000,0,0.00000000,11218,11233,33,0.00119904
1781598805.66634774,0.00402828,16162,0.00012763,0.00000000,0,0.00000000,11233,11248,45,0.00080867
1781598805.76636887,0.00403670,15994,0.00018143,0.00000000,0,0.00000000,11248,11214,36,0.00065674
1781598805.86635399,0.00388117,16182,0.00020413,0.00000000,0,0.00000000,11214,11234,47,0.00065760
1781598805.96568632,0.00376272,16112,0.00007544,0.00000000,0,0.00000000,11234,11245,39,0.00079742
1781598806.06545734,0.00343508,15951,0.00009019,0.00000000,0,0.00000000,11245,11258,39,0.00045439
1781598806.16538858,0.00687383,15655,0.00017206,0.00000000,0,0.00000000,11258,11254,25,0.00064554
1781598806.26529980,0.00343643,15846,0.00006912,0.00000000,0,0.00000000,11254,11248,16,0.00066131
1781598806.36530113,0.00401554,15876,0.00005391,0.00000000,0,0.00000000,11248,11260,19,0.00135156
1781598806.46641445,0.00359601,15661,0.00006844,0.00000000,0,0.00000000,11260,11273,32,0.00093129
1781598806.56639934,0.00566512,15721,0.00008577,0.00000000,0,0.00000000,11273,11280,25,0.00082462
1781598806.66565013,0.00511407,15813,0.00028673,0.00000000,0,0.00000000,11280,11282,27,0.00092993
1781598806.76640868,0.00386505,15725,0.00009062,0.00000000,0,0.00000000,11282,11285,20,0.00077457
1781598806.86642289,0.00343795,15524,0.00006159,0.00000000,0,0.00000000,11285,11288,18,0.00104686
1781598806.96635771,0.00396607,15635,0.00007803,0.00000000,0,0.00000000,11288,11289,31,0.00096665
1781598807.06634760,0.00431200,15765,0.00006383,0.00000000,0,0.00000000,11289,11295,25,0.00198526
1781598807.16633654,0.00319560,15560,0.00013259,0.00000000,0,0.00000000,11295,11275,36,0.00181008
1781598807.26633453,0.00452635,15561,0.00013023,0.00000000,0,0.00000000,11275,11298,42,0.00094169
1781598807.36550236,0.00451230,15669,0.00010590,0.00000000,0,0.00000000,11298,11301,28,0.00044716
1781598807.46541810,0.00368280,15583,0.00008780,0.00000000,0,0.00000000,11301,11318,33,0.00060027
1781598807.56629682,0.00334165,15541,0.00027232,0.00000000,0,0.00000000,11318,11252,28,0.00061806
1781598807.66649151,0.00436295,15543,0.00009581,0.00000000,0,0.00000000,11252,11261,27,0.00070291
1781598807.76633620,0.00454591,15711,0.00011199,0.00000000,0,0.00000000,11261,11276,38,0.00170622
1781598807.86633897,0.00452157,15473,0.00014582,0.00000000,0,0.00000000,11276,11302,52,0.00165150
1781598807.96631026,0.00335594,15634,0.00006063,0.00000000,0,0.00000000,11302,11319,34,0.00043959
1781598808.06643844,0.00446864,15741,0.00011258,0.00000000,0,0.00000000,11319,11334,35,0.00085791
1781598808.16641641,0.00402675,15550,0.00010030,0.00000000,0,0.00000000,11334,11343,34,0.00083733
1781598808.26633120,0.00371153,15522,0.00007362,0.00000000,0,0.00000000,11343,11364,34,0.00132368
1781598808.36626744,0.00410369,15694,0.00020771,0.00000000,0,0.00000000,11364,11370,43,0.00043727
1781598808.46646500,0.00470805,15631,0.00021035,0.00000000,0,0.00000000,11370,11387,54,0.00076944
1781598808.56634831,0.00331756,15600,0.00023962,0.00000000,0,0.00000000,11387,11412,44,0.00083381
1781598808.66634989,0.00377222,15697,0.00010165,0.00000000,0,0.00000000,11412,11417,41,0.00096905
1781598808.76645970,0.00504966,15746,0.00014847,0.00000000,0,0.00000000,11417,11439,46,0.00169424
1781598808.86632752,0.00455284,15562,0.00016942,0.00000000,0,0.00000000,11439,11444,43,0.00115688
1781598808.96628714,0.00435471,15583,0.00010119,0.00000000,0,0.00000000,11444,11457,43,0.00049952
1781598809.06636095,0.00316032,15629,0.00011681,0.00000000,0,0.00000000,11457,11463,51,0.00052376
1781598809.16639519,0.00459162,15720,0.00009263,0.00000000,0,0.00000000,11463,11502,50,0.00097009
1781598809.26628566,0.00333908,15619,0.00009166,0.00000000,0,0.00000000,11282,11324,55,0.00074871
1781598809.36627817,0.00452890,15673,0.00013228,0.00000000,0,0.00000000,11324,11357,52,0.00125707
1781598809.46641731,0.00369254,15690,0.00016581,0.00000000,0,0.00000000,11357,11379,63,0.00089351
1781598809.56629610,0.00529043,15830,0.00024977,0.00000000,0,0.00000000,11379,11425,79,0.00082961
1781598809.66639161,0.00369767,15745,0.00027621,0.00000000,0,0.00000000,11425,11470,111,0.00064788
1781598809.76630163,0.00379471,16037,0.00023580,0.00000000,0,0.00000000,11470,11523,93,0.00080724
1781598809.86627722,0.00383820,16103,0.00024774,0.00000000,0,0.00000000,11523,11558,105,0.00080994
1781598809.96637845,0.00618662,15994,0.00038728,0.00000000,0,0.00000000,11558,11616,112,0.00064933
1781598810.06625557,0.00556718,16037,0.00037761,0.00000000,0,0.00000000,11616,11601,92,0.00079282
1781598810.16643095,0.00427621,15938,0.00017485,0.00000000,0,0.00000000,11601,11662,101,0.00061146
1781598810.26634336,0.00581024,15680,0.00034529,0.00000000,0,0.00000000,11662,11679,86,0.00048056
1781598810.36627173,0.00543657,15991,0.00020293,0.00000000,0,0.00000000,11679,11729,76,0.00080784
1781598810.46620750,0.00521928,16208,0.00016893,0.00000000,0,0.00000000,11729,11752,54,0.00207430
1781598810.56636620,0.00446492,15921,0.00026566,0.00000000,0,0.00000000,11752,11716,36,0.00081141
1781598810.66632271,0.00418441,15916,0.00004550,0.00000000,0,0.00000000,11716,11735,26,0.00085989
1781598810.76537871,0.00420682,16104,0.00010574,0.00000000,0,0.00000000,11735,11744,23,0.00193478
1781598810.86635733,0.00568496,16001,0.00010122,0.00000000,0,0.00000000,11744,11751,21,0.00120243
1781598810.96624684,0.00502656,15932,0.00006627,0.00000000,0,0.00000000,11751,11755,16,0.00075870
1781598811.06640267,0.00439169,15897,0.00009466,0.00000000,0,0.00000000,11755,11767,27,0.00140603
1781598811.16632986,0.00553558,16030,0.00006933,0.00000000,0,0.00000000,11767,11780,16,0.00120451
1781598811.26621962,0.00385456,15900,0.00003734,0.00000000,0,0.00000000,11780,11785,15,0.00079197
1781598811.36642456,0.00496377,15919,0.00007228,0.00000000,0,0.00000000,11785,11788,22,0.00203822
1781598811.46630478,0.00498892,16053,0.00008039,0.00000000,0,0.00000000,11788,11794,25,0.00046301
1781598811.56539702,0.00473811,15896,0.00004511,0.00000000,0,0.00000000,11794,11804,15,0.00127768
1781598811.66634655,0.00326008,15783,0.00004508,0.00000000,0,0.00000000,11804,11820,22,0.00148503
1781598811.76628208,0.00402838,15915,0.00003354,0.00000000,0,0.00000000,11820,11831,13,0.00043629
1781598811.86616778,0.00373350,15884,0.00006387,0.00000000,0,0.00000000,11831,11831,18,0.00180466
1781598811.96538734,0.00417470,15834,0.00002443,0.00000000,0,0.00000000,11831,11840,12,0.00194396
1781598812.06639266,0.00344920,15960,0.00003323,0.00000000,0,0.00000000,11840,11824,7,0.00067301
1781598812.16620946,0.00334050,15956,0.00002138,0.00000000,0,0.00000000,11824,11825,10,0.00048018
1781598812.26618624,0.00341351,15931,0.00003228,0.00000000,0,0.00000000,11825,11825,10,0.00047408
1781598812.36632347,0.00357991,15884,0.00010560,0.00000000,0,0.00000000,11825,11809,14,0.00170093
1781598812.46622658,0.00421174,15892,0.00004956,0.00000000,0,0.00000000,11809,11814,20,0.00044460
1781598812.56533957,0.00330354,15990,0.00002893,0.00000000,0,0.00000000,11814,11825,14,0.00064323
1781598812.66637588,0.00299525,15862,0.00003643,0.00000000,0,0.00000000,11825,11824,8,0.00084092
1781598812.76624727,0.00355500,15906,0.00008638,0.00000000,0,0.00000000,11824,11831,13,0.00065673
1781598812.86615205,0.00332274,16121,0.00005369,0.00000000,0,0.00000000,11831,11838,11,0.00169493
1781598812.96635747,0.00483030,15861,0.00004495,0.00000000,0,0.00000000,11838,11834,8,0.00080562
1781598813.06625223,0.00333453,15868,0.00003158,0.00000000,0,0.00000000,11834,11835,9,0.00082801
1781598813.16621518,0.00404505,15979,0.00002482,0.00000000,0,0.00000000,11835,11838,10,0.00054109
1781598813.26614666,0.00429424,15975,0.00003282,0.00000000,0,0.00000000,11838,11847,10,0.00092203
1781598813.36626959,0.00323740,15663,0.00006234,0.00000000,0,0.00000000,11847,11829,18,0.00048156
1781598813.46532702,0.00306724,15843,0.00002187,0.00000000,0,0.00000000,11829,11834,9,0.00142757
1781598813.56631517,0.00444164,15845,0.00007173,0.00000000,0,0.00000000,11834,11846,27,0.00110590
1781598813.66622043,0.00313801,15751,0.00009136,0.00000000,0,0.00000000,11846,11846,40,0.00075425
1781598813.76612473,0.00373889,15689,0.00025636,0.00000000,0,0.00000000,11846,11864,34,0.00202346
1781598813.86529541,0.00326625,15896,0.00013902,0.00000000,0,0.00000000,11864,11874,28,0.00081322
1781598813.96530223,0.00309001,15887,0.00010181,0.00000000,0,0.00000000,11874,11879,44,0.00088744
1781598814.06618524,0.00563740,15819,0.00032121,0.00000000,0,0.00000000,11879,11709,72,0.00138610
1781598814.16532707,0.00528233,16087,0.00018093,0.00000000,0,0.00000000,11709,11779,109,0.00077096
1781598814.26624179,0.00424969,15996,0.00021221,0.00000000,0,0.00000000,11779,11843,108,0.00123236
1781598814.36589265,0.00361916,15731,0.00017309,0.00000000,0,0.00000000,11843,11889,90,0.00084705
1781598814.46627355,0.00454479,15823,0.00017554,0.00000000,0,0.00000000,11889,11932,67,0.00069919
1781598814.56622124,0.00392251,15942,0.00014295,0.00000000,0,0.00000000,11932,11979,72,0.00125142
1781598814.66530275,0.00490922,15876,0.00034109,0.00000000,0,0.00000000,11979,12059,91,0.00079362
1781598814.76621509,0.00381530,15686,0.00019625,0.00000000,0,0.00000000,11870,11949,111,0.00047110
1781598814.86618376,0.00452459,15858,0.00020803,0.00000000,0,0.00000000,11949,12012,110,0.00079150
1781598814.96611738,0.00741781,16123,0.00032405,0.00000000,0,0.00000000,12012,12088,124,0.00161681
1781598815.06621981,0.00464498,15959,0.00021068,0.00000000,0,0.00000000,12088,12149,108,0.00047610
